board,turn,move_num,result,result_scaled,result_scaled_tempo
r4rk1/3qbpp1/b2Np2p/3nB3/1p2N3/1Q6/PPP2PPP/1K1R3R b - - 1 25,False,25,2,5.062,4.995
r4rk1/4bpp1/b1qNp2p/3nB3/1p2N3/1Q6/PPP2PPP/1K1R3R w - - 2 26,True,26,0,0,0
r4rk1/4bpp1/b1qNp2p/3nB3/1p2N3/1Q6/PPP2PPP/1K1RR3 b - - 3 26,False,26,2,5.062,4.995
r4rk1/4b1p1/b1qNpp1p/3nB3/1p2N3/1Q6/PPP2PPP/1K1RR3 w - - 0 27,True,27,0,0,0
r4rk1/4b1p1/b1qNpp1p/3nB3/1p2N3/7Q/PPP2PPP/1K1RR3 b - - 1 27,False,27,2,5.062,4.995
r1b2rk1/4b1p1/2qNpp1p/3nB3/1p2N3/7Q/PPP2PPP/1K1RR3 w - - 2 28,True,28,0,0,0
r1b2rk1/4b1p1/2qNpp1p/3n4/1p2N3/6BQ/PPP2PPP/1K1RR3 b - - 3 28,False,28,2,5.062,4.995
r1b2rk1/4b1p1/2qNp2p/3n1p2/1p2N3/6BQ/PPP2PPP/1K1RR3 w - - 0 29,True,29,0,0,0
r1b2rk1/4b1p1/2qNp2p/3n1p2/1p1RN3/6BQ/PPP2PPP/1K2R3 b - - 1 29,False,29,2,5.062,4.995
r1b2rk1/4b1p1/2qNp2p/3n4/1p1Rp3/6BQ/PPP2PPP/1K2R3 w - - 0 30,True,30,0,0,0
r1b2rk1/4b1p1/2qNp2p/3n4/1p1RR3/6BQ/PPP2PPP/1K6 b - - 0 30,False,30,2,5.062,4.995
r1b2rk1/6p1/2qbp2p/3n4/1p1RR3/6BQ/PPP2PPP/1K6 w - - 0 31,True,31,0,0,0
r1b2rk1/6p1/2qbp2p/3n4/1pR1R3/6BQ/PPP2PPP/1K6 b - - 1 31,False,31,2,5.062,4.995
r1b2rk1/6p1/3bp2p/3n4/qpR1R3/6BQ/PPP2PPP/1K6 w - - 2 32,True,32,0,0,0
r1R2rk1/6p1/3bp2p/3n4/qp2R3/6BQ/PPP2PPP/1K6 b - - 0 32,False,32,2,5.062,4.995
2r2rk1/6p1/3bp2p/3n4/qp2R3/6BQ/PPP2PPP/1K6 w - - 0 33,True,33,0,0,0
2r2rk1/6p1/3bp2p/3n4/qpR5/6BQ/PPP2PPP/1K6 b - - 1 33,False,33,2,5.062,4.995
5rk1/6p1/3bp2p/3n4/qpr5/6BQ/PPP2PPP/1K6 w - - 0 34,True,34,0,0,0
5rk1/6p1/3bQ2p/3n4/qpr5/6B1/PPP2PPP/1K6 b - - 0 34,False,34,2,5.062,4.995
5r2/6pk/3bQ2p/3n4/qpr5/6B1/PPP2PPP/1K6 w - - 1 35,True,35,0,0,0
5r2/6pk/3b3p/3n4/qpr5/6B1/PPP1QPPP/1K6 b - - 2 35,False,35,2,5.062,4.995
4r3/6pk/3b3p/3n4/qpr5/6B1/PPP1QPPP/1K6 w - - 3 36,True,36,0,0,0
4r3/6pk/3b3p/3n4/qpr5/3Q2B1/PPP2PPP/1K6 b - - 4 36,False,36,2,5.062,4.995
4r2k/6p1/3b3p/3n4/qpr5/3Q2B1/PPP2PPP/1K6 w - - 5 37,True,37,0,0,0
4r2k/6p1/3b3p/3n4/qpr5/3Q2B1/PPP2PPP/2K5 b - - 6 37,False,37,2,5.062,4.995
4r2k/6p1/3b3p/3n4/1pr5/3Q2B1/qPP2PPP/2K5 w - - 0 38,True,38,0,0,0
4r2k/6p1/3b3p/3n4/1pr5/3Q2B1/qPPK1PPP/8 b - - 1 38,False,38,2,5.062,4.995
4r2k/6p1/3b3p/3n4/1pr5/3Q2B1/1PPK1PPP/q7 w - - 2 39,True,39,0,0,0
4r2k/6p1/3b3p/3n4/1pr5/3Q1PB1/1PPK2PP/q7 b - - 0 39,False,39,2,5.062,4.995
4r2k/6p1/7p/3n4/1pr2b2/3Q1PB1/1PPK2PP/q7 w - - 1 40,True,40,0,0,0
4r2k/6p1/7p/3n4/1pr2B2/3Q1P2/1PPK2PP/q7 b - - 0 40,False,40,2,5.062,4.995
4r2k/6p1/7p/8/1pr2n2/3Q1P2/1PPK2PP/q7 w - - 0 41,True,41,0,0,0
4r2k/6p1/7p/8/1pr1Qn2/5P2/1PPK2PP/q7 b - - 1 41,False,41,2,5.062,4.995
7k/6p1/7p/8/1pr1rn2/5P2/1PPK2PP/q7 w - - 0 42,True,42,0,0,0
7k/6p1/7p/8/1pr1Pn2/8/1PPK2PP/q7 b - - 0 42,False,42,2,5.062,4.995
7k/6p1/7p/8/1pr1Pn2/8/1PPK2PP/5q2 w - - 1 43,True,43,0,0,0
7k/6p1/7p/8/1pr1Pn2/7P/1PPK2P1/5q2 b - - 0 43,False,43,2,5.062,4.995
7k/6p1/7p/8/1pr1Pn2/7P/1PPK2q1/8 w - - 0 44,True,44,0,0,0
7k/6p1/7p/8/1pr1Pn2/4K2P/1PP3q1/8 b - - 1 44,False,44,2,5.062,4.995
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,True,1,2,25.629,26.141
rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,False,1,0,0,0
rnbqkbnr/pppp1ppp/4p3/8/4P3/8/PPPP1PPP/RNBQKBNR w KQkq - 0 2,True,2,2,0.667,0.68
rnbqkbnr/pppp1ppp/4p3/8/3PP3/8/PPP2PPP/RNBQKBNR b KQkq - 0 2,False,2,0,0,0
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPP2PPP/RNBQKBNR w KQkq - 0 3,True,3,2,0.667,0.68
rnbqkbnr/ppp2ppp/4p3/3p4/3PP3/8/PPPN1PPP/R1BQKBNR b KQkq - 1 3,False,3,0,0,0
rnbqkbnr/ppp2ppp/4p3/8/3Pp3/8/PPPN1PPP/R1BQKBNR w KQkq - 0 4,True,4,2,0.667,0.68
rnbqkbnr/ppp2ppp/4p3/8/3Pp3/2P5/PP1N1PPP/R1BQKBNR b KQkq - 0 4,False,4,0,0,0
rnb1kbnr/ppp2ppp/4p3/3q4/3Pp3/2P5/PP1N1PPP/R1BQKBNR w KQkq - 1 5,True,5,2,0.667,0.68
rnb1kbnr/ppp2ppp/4p3/3q4/2BPp3/2P5/PP1N1PPP/R1BQK1NR b KQkq - 2 5,False,5,0,0,0
rnb1kbnr/ppp2ppp/2q1p3/8/2BPp3/2P5/PP1N1PPP/R1BQK1NR w KQkq - 3 6,True,6,2,0.667,0.68
rnb1kbnr/ppp2ppp/2q1p3/8/2BPp3/2P5/PP1NQPPP/R1B1K1NR b KQkq - 4 6,False,6,0,0,0
rnb1k1nr/ppp1bppp/2q1p3/8/2BPp3/2P5/PP1NQPPP/R1B1K1NR w KQkq - 5 7,True,7,2,0.667,0.68
rnb1k1nr/ppp1bppp/2q1p3/1B6/3Pp3/2P5/PP1NQPPP/R1B1K1NR b KQkq - 6 7,False,7,0,0,0
rnb1k1nr/ppp1b1pp/2q1p3/1B3p2/3Pp3/2P5/PP1NQPPP/R1B1K1NR w KQkq - 0 8,True,8,2,0.667,0.68
rnb1k1nr/ppp1b1pp/2q1p3/1B3p2/3Pp3/2P2P2/PP1NQ1PP/R1B1K1NR b KQkq - 0 8,False,8,0,0,0
rnb1k1nr/ppp1b1pp/4p3/1q3p2/3Pp3/2P2P2/PP1NQ1PP/R1B1K1NR w KQkq - 0 9,True,9,2,0.667,0.68
rnb1k1nr/ppp1b1pp/4p3/1Q3p2/3Pp3/2P2P2/PP1N2PP/R1B1K1NR b KQkq - 0 9,False,9,0,0,0
rn2k1nr/pppbb1pp/4p3/1Q3p2/3Pp3/2P2P2/PP1N2PP/R1B1K1NR w KQkq - 1 10,True,10,2,0.667,0.68
rn2k1nr/pQpbb1pp/4p3/5p2/3Pp3/2P2P2/PP1N2PP/R1B1K1NR b KQkq - 0 10,False,10,0,0,0
rn1k2nr/pQpbb1pp/4p3/5p2/3Pp3/2P2P2/PP1N2PP/R1B1K1NR w KQ - 1 11,True,11,2,0.667,0.68
Qn1k2nr/p1pbb1pp/4p3/5p2/3Pp3/2P2P2/PP1N2PP/R1B1K1NR b KQ - 0 11,False,11,0,0,0
Qn1k2nr/p1p1b1pp/4p3/5p2/b2Pp3/2P2P2/PP1N2PP/R1B1K1NR w KQ - 1 12,True,12,2,0.667,0.68
1Q1k2nr/p1p1b1pp/4p3/5p2/b2Pp3/2P2P2/PP1N2PP/R1B1K1NR b KQ - 0 12,False,12,0,0,0
1Q4nr/p1pkb1pp/4p3/5p2/b2Pp3/2P2P2/PP1N2PP/R1B1K1NR w KQ - 1 13,True,13,2,0.667,0.68
6nr/Q1pkb1pp/4p3/5p2/b2Pp3/2P2P2/PP1N2PP/R1B1K1NR b KQ - 0 13,False,13,0,0,0
6nr/Q1pk2pp/4p3/5p2/b2Pp2b/2P2P2/PP1N2PP/R1B1K1NR w KQ - 1 14,True,14,2,0.667,0.68
6nr/Q1pk2pp/4p3/5p2/b2Pp2b/2P2PP1/PP1N3P/R1B1K1NR b KQ - 0 14,False,14,0,0,0
6nr/Q1pk2pp/4p3/5p2/3Pp2b/2P2PP1/PPbN3P/R1B1K1NR w KQ - 1 15,True,15,2,0.667,0.68
6nr/Q1pk2pp/4p3/5p2/2NPp2b/2P2PP1/PPb4P/R1B1K1NR b KQ - 2 15,False,15,0,0,0
6nr/Q1pk2pp/4pb2/5p2/2NPp3/2P2PP1/PPb4P/R1B1K1NR w KQ - 3 16,True,16,2,0.667,0.68
6nr/Q1pk2pp/4pb2/5p2/2NPpB2/2P2PP1/PPb4P/R3K1NR b KQ - 4 16,False,16,0,0,0
6nr/Q1pk2pp/4pb2/5p2/2NPpB2/2P2PP1/PP5P/R2bK1NR w KQ - 5 17,True,17,2,0.667,0.68
6nr/2Qk2pp/4pb2/5p2/2NPpB2/2P2PP1/PP5P/R2bK1NR b KQ - 0 17,False,17,0,0,0
4k1nr/2Q3pp/4pb2/5p2/2NPpB2/2P2PP1/PP5P/R2bK1NR w KQ - 1 18,True,18,2,0.667,0.68
1Q2k1nr/6pp/4pb2/5p2/2NPpB2/2P2PP1/PP5P/R2bK1NR b KQ - 2 18,False,18,0,0,0
1Q4nr/4k1pp/4pb2/5p2/2NPpB2/2P2PP1/PP5P/R2bK1NR w KQ - 3 19,True,19,2,0.667,0.68
6nr/2Q1k1pp/4pb2/5p2/2NPpB2/2P2PP1/PP5P/R2bK1NR b KQ - 4 19,False,19,0,0,0
5knr/2Q3pp/4pb2/5p2/2NPpB2/2P2PP1/PP5P/R2bK1NR w KQ - 5 20,True,20,2,0.667,0.68
5knr/2Q3pp/3Npb2/5p2/3PpB2/2P2PP1/PP5P/R2bK1NR b KQ - 6 20,False,20,0,0,0
5k1r/2Q3pp/3Npb1n/5p2/3PpB2/2P2PP1/PP5P/R2bK1NR w KQ - 7 21,True,21,2,0.667,0.68
1Q3k1r/6pp/3Npb1n/5p2/3PpB2/2P2PP1/PP5P/R2bK1NR b KQ - 8 21,False,21,0,0,0
1Q5r/4k1pp/3Npb1n/5p2/3PpB2/2P2PP1/PP5P/R2bK1NR w KQ - 9 22,True,22,2,0.667,0.68
7r/2Q1k1pp/3Npb1n/5p2/3PpB2/2P2PP1/PP5P/R2bK1NR b KQ - 10 22,False,22,0,0,0
5k1r/2Q3pp/3Npb1n/5p2/3PpB2/2P2PP1/PP5P/R2bK1NR w KQ - 11 23,True,23,2,0.667,0.68
2Q2k1r/6pp/3Npb1n/5p2/3PpB2/2P2PP1/PP5P/R2bK1NR b KQ - 12 23,False,23,0,0,0
2Q4r/4k1pp/3Npb1n/5p2/3PpB2/2P2PP1/PP5P/R2bK1NR w KQ - 13 24,True,24,2,0.667,0.68
7r/1Q2k1pp/3Npb1n/5p2/3PpB2/2P2PP1/PP5P/R2bK1NR b KQ - 14 24,False,24,0,0,0
5k1r/1Q4pp/3Npb1n/5p2/3PpB2/2P2PP1/PP5P/R2bK1NR w KQ - 15 25,True,25,2,0.667,0.68
2Q2k1r/6pp/3Npb1n/5p2/3PpB2/2P2PP1/PP5P/R2bK1NR b KQ - 16 25,False,25,0,0,0
2Q4r/4k1pp/3Npb1n/5p2/3PpB2/2P2PP1/PP5P/R2bK1NR w KQ - 17 26,True,26,2,0.667,0.68
7r/1Q2k1pp/3Npb1n/5p2/3PpB2/2P2PP1/PP5P/R2bK1NR b KQ - 18 26,False,26,0,0,0
5k1r/1Q4pp/3Npb1n/5p2/3PpB2/2P2PP1/PP5P/R2bK1NR w KQ - 19 27,True,27,2,0.667,0.68
5k1r/1Q4pp/3Npb1n/5p2/3PpB2/2P2PP1/PP5P/3RK1NR b K - 0 27,False,27,0,0,0
5kr1/1Q4pp/3Npb1n/5p2/3PpB2/2P2PP1/PP5P/3RK1NR w K - 1 28,True,28,2,0.667,0.68
Q4kr1/6pp/3Npb1n/5p2/3PpB2/2P2PP1/PP5P/3RK1NR b K - 2 28,False,28,0,0,0
Q5r1/4k1pp/3Npb1n/5p2/3PpB2/2P2PP1/PP5P/3RK1NR w K - 3 29,True,29,2,0.667,0.68
6r1/1Q2k1pp/3Npb1n/5p2/3PpB2/2P2PP1/PP5P/3RK1NR b K - 4 29,False,29,0,0,0
5kr1/1Q4pp/3Npb1n/5p2/3PpB2/2P2PP1/PP5P/3RK1NR w K - 5 30,True,30,2,0.667,0.68
5kr1/1Q4pp/3Npb1B/5p2/3Pp3/2P2PP1/PP5P/3RK1NR b K - 0 30,False,30,0,0,0
5kr1/1Q2b1pp/3Np2B/5p2/3Pp3/2P2PP1/PP5P/3RK1NR w K - 1 31,True,31,2,0.667,0.68
2Q2kr1/4b1pp/3Np2B/5p2/3Pp3/2P2PP1/PP5P/3RK1NR b K - 2 31,False,31,0,0,0
2Qb1kr1/6pp/3Np2B/5p2/3Pp3/2P2PP1/PP5P/3RK1NR w K - 3 32,True,32,2,0.667,0.68
2Qb1kr1/6pp/3Np3/5pB1/3Pp3/2P2PP1/PP5P/3RK1NR b K - 4 32,False,32,0,0,0
2Qb1kr1/7p/3Np1p1/5pB1/3Pp3/2P2PP1/PP5P/3RK1NR w K - 0 33,True,33,2,0.667,0.68
2Qb1kr1/7p/3NpBp1/5p2/3Pp3/2P2PP1/PP5P/3RK1NR b K - 1 33,False,33,0,0,0
2Qb1kr1/7p/3NpB2/5pp1/3Pp3/2P2PP1/PP5P/3RK1NR w K - 0 34,True,34,2,0.667,0.68
rnbqkbnr/pppppppp/8/8/8/8/PPPPPPPP/RNBQKBNR w KQkq - 0 1,True,1,0,0,0
rnbqkbnr/pppppppp/8/8/8/5N2/PPPPPPPP/RNBQKB1R b KQkq - 1 1,False,1,2,2.25,2.175
rnbqkbnr/pp1ppppp/8/2p5/8/5N2/PPPPPPPP/RNBQKB1R w KQkq - 0 2,True,2,0,0,0
rnbqkbnr/pp1ppppp/8/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R b KQkq - 0 2,False,2,2,2.25,2.175
rnbqkbnr/pp2pppp/3p4/2p5/4P3/5N2/PPPP1PPP/RNBQKB1R w KQkq - 0 3,True,3,0,0,0
rnbqkbnr/pp2pppp/3p4/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 1 3,False,3,2,2.25,2.175
rnbqkb1r/pp2pppp/3p1n2/2p5/4P3/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 2 4,True,4,0,0,0
rnbqkb1r/pp2pppp/3p1n2/2p1P3/8/2N2N2/PPPP1PPP/R1BQKB1R b KQkq - 0 4,False,4,2,2.25,2.175
rnbqkb1r/pp1npppp/3p4/2p1P3/8/2N2N2/PPPP1PPP/R1BQKB1R w KQkq - 1 5,True,5,0,0,0
rnbqkb1r/pp1npppp/3p4/1Bp1P3/8/2N2N2/PPPP1PPP/R1BQK2R b KQkq - 2 5,False,5,2,2.25,2.175
r1bqkb1r/pp1npppp/2np4/1Bp1P3/8/2N2N2/PPPP1PPP/R1BQK2R w KQkq - 3 6,True,6,0,0,0
r1bqkb1r/pp1npppp/2np4/1Bp1P3/8/2N2N2/PPPP1PPP/R1BQ1RK1 b kq - 4 6,False,6,2,2.25,2.175
r1bqkb1r/pp2pppp/2np4/1Bp1n3/8/2N2N2/PPPP1PPP/R1BQ1RK1 w kq - 0 7,True,7,0,0,0
r1bqkb1r/pp2pppp/2np4/1Bp1N3/8/2N5/PPPP1PPP/R1BQ1RK1 b kq - 0 7,False,7,2,2.25,2.175
r1bqkb1r/pp2pppp/2n5/1Bp1p3/8/2N5/PPPP1PPP/R1BQ1RK1 w kq - 0 8,True,8,0,0,0
r1bqkb1r/pp2pppp/2n5/1Bp1p3/8/2N5/PPPPQPPP/R1B2RK1 b kq - 1 8,False,8,2,2.25,2.175
r1b1kb1r/pp1qpppp/2n5/1Bp1p3/8/2N5/PPPPQPPP/R1B2RK1 w kq - 2 9,True,9,0,0,0
r1b1kb1r/pp1qpppp/2B5/2p1p3/8/2N5/PPPPQPPP/R1B2RK1 b kq - 0 9,False,9,2,2.25,2.175
r1b1kb1r/pp2pppp/2q5/2p1p3/8/2N5/PPPPQPPP/R1B2RK1 w kq - 0 10,True,10,0,0,0
r1b1kb1r/pp2pppp/2q5/2p1p3/8/2NP4/PPP1QPPP/R1B2RK1 b kq - 0 10,False,10,2,2.25,2.175
r1b1kb1r/p3pppp/1pq5/2p1p3/8/2NP4/PPP1QPPP/R1B2RK1 w kq - 0 11,True,11,0,0,0
r1b1kb1r/p3pppp/1pq5/2p1Q3/8/2NP4/PPP2PPP/R1B2RK1 b kq - 0 11,False,11,2,2.25,2.175
r3kb1r/pb2pppp/1pq5/2p1Q3/8/2NP4/PPP2PPP/R1B2RK1 w kq - 1 12,True,12,0,0,0
r3kb1r/pb2pppp/1pq5/2p5/8/2NP2Q1/PPP2PPP/R1B2RK1 b kq - 2 12,False,12,2,2.25,2.175
r3kb1r/pb2p1pp/1pq2p2/2p5/8/2NP2Q1/PPP2PPP/R1B2RK1 w kq - 0 13,True,13,0,0,0
r3kb1r/pb2p1pp/1pq2p2/2p5/8/2NP2Q1/PPPB1PPP/R4RK1 b kq - 1 13,False,13,2,2.25,2.175
r4b1r/pb2pkpp/1pq2p2/2p5/8/2NP2Q1/PPPB1PPP/R4RK1 w - - 2 14,True,14,0,0,0
r4b1r/pb2pkpp/1pq2p2/2p5/8/2NP2Q1/PPPB1PPP/4RRK1 b - - 3 14,False,14,2,2.25,2.175
r4b1r/pb3kpp/1pq1pp2/2p5/8/2NP2Q1/PPPB1PPP/4RRK1 w - - 0 15,True,15,0,0,0
r4b1r/pb3kpp/1pq1pp2/2p5/7P/2NP2Q1/PPPB1PP1/4RRK1 b - - 0 15,False,15,2,2.25,2.175
r4b1r/pb1q1kpp/1p2pp2/2p5/7P/2NP2Q1/PPPB1PP1/4RRK1 w - - 1 16,True,16,0,0,0
r4b1r/pb1q1kpp/1p2pp2/2p4P/8/2NP2Q1/PPPB1PP1/4RRK1 b - - 0 16,False,16,2,2.25,2.175
r6r/pb1q1kpp/1p1bpp2/2p4P/8/2NP2Q1/PPPB1PP1/4RRK1 w - - 1 17,True,17,0,0,0
r6r/pb1q1kpp/1p1bpp2/2p4P/5B2/2NP2Q1/PPP2PP1/4RRK1 b - - 2 17,False,17,2,2.25,2.175
r6r/pb1qbkpp/1p2pp2/2p4P/5B2/2NP2Q1/PPP2PP1/4RRK1 w - - 3 18,True,18,0,0,0
r6r/pb1qbkpp/1p2pp2/2p4P/4NB2/3P2Q1/PPP2PP1/4RRK1 b - - 4 18,False,18,2,2.25,2.175
r6r/pb1qbk1p/1p2ppp1/2p4P/4NB2/3P2Q1/PPP2PP1/4RRK1 w - - 0 19,True,19,0,0,0
r6r/pb1qbk1p/1p2ppp1/2p4P/4NB2/3P2Q1/PPP1RPP1/5RK1 b - - 1 19,False,19,2,2.25,2.175
6rr/pb1qbk1p/1p2ppp1/2p4P/4NB2/3P2Q1/PPP1RPP1/5RK1 w - - 2 20,True,20,0,0,0
6rr/pb1qbk1p/1p2ppp1/2p4P/4NB2/3P2Q1/PPP1RPP1/4R1K1 b - - 3 20,False,20,2,2.25,2.175
6rr/pb1qbk2/1p2pppp/2p4P/4NB2/3P2Q1/PPP1RPP1/4R1K1 w - - 0 21,True,21,0,0,0
6rr/pb1qbk2/1p2pppp/2p4P/4NB2/3P1Q2/PPP1RPP1/4R1K1 b - - 1 21,False,21,2,2.25,2.175
6rr/pb1qbk2/1p2pp1p/2p3pP/4NB2/3P1Q2/PPP1RPP1/4R1K1 w - - 0 22,True,22,0,0,0
6rr/pb1qbk2/1p2pp1p/2p1B1pP/4N3/3P1Q2/PPP1RPP1/4R1K1 b - - 1 22,False,22,2,2.25,2.175
4r2r/pb1qbk2/1p2pp1p/2p1B1pP/4N3/3P1Q2/PPP1RPP1/4R1K1 w - - 2 23,True,23,0,0,0
4r2r/pb1qbk2/1p2pp1p/2p1B1pP/4N3/3PRQ2/PPP2PP1/4R1K1 b - - 3 23,False,23,2,2.25,2.175
3qr2r/pb2bk2/1p2pp1p/2p1B1pP/4N3/3PRQ2/PPP2PP1/4R1K1 w - - 4 24,True,24,0,0,0
3qr2r/pb2bk2/1p1Bpp1p/2p3pP/4N3/3PRQ2/PPP2PP1/4R1K1 b - - 5 24,False,24,2,2.25,2.175
3qr2r/p3bk2/1p1Bpp1p/2pb2pP/4N3/3PRQ2/PPP2PP1/4R1K1 w - - 6 25,True,25,0,0,0
3qr2r/p3bk2/1p1Bpp1p/2pb2pP/2P1N3/3PRQ2/PP3PP1/4R1K1 b - - 0 25,False,25,2,2.25,2.175
3qr2r/pb2bk2/1p1Bpp1p/2p3pP/2P1N3/3PRQ2/PP3PP1/4R1K1 w - - 1 26,True,26,0,0,0
3qr2r/pb2bk2/1p1Bpp1p/2p3NP/2P5/3PRQ2/PP3PP1/4R1K1 b - - 0 26,False,26,2,2.25,2.175
3qr2r/pb2bk2/1p1Bpp2/2p3pP/2P5/3PRQ2/PP3PP1/4R1K1 w - - 0 27,True,27,0,0,0
3qr2r/pQ2bk2/1p1Bpp2/2p3pP/2P5/3PR3/PP3PP1/4R1K1 b - - 0 27,False,27,2,2.25,2.175
4r2r/pQ2bk2/1p1qpp2/2p3pP/2P5/3PR3/PP3PP1/4R1K1 w - - 0 28,True,28,0,0,0
4r2r/pQ2bk2/1p1qRp2/2p3pP/2P5/3P4/PP3PP1/4R1K1 b - - 0 28,False,28,2,2.25,2.175
3qr2r/pQ2bk2/1p2Rp2/2p3pP/2P5/3P4/PP3PP1/4R1K1 w - - 1 29,True,29,0,0,0
3qr2r/Q3bk2/1p2Rp2/2p3pP/2P5/3P4/PP3PP1/4R1K1 b - - 0 29,False,29,2,2.25,2.175
3qr3/Q3bk2/1p2Rp2/2p3pr/2P5/3P4/PP3PP1/4R1K1 w - - 0 30,True,30,0,0,0
3qr3/1Q2bk2/1p2Rp2/2p3pr/2P5/3P4/PP3PP1/4R1K1 b - - 1 30,False,30,2,2.25,2.175
3qr3/1Q2bk1r/1p2Rp2/2p3p1/2P5/3P4/PP3PP1/4R1K1 w - - 2 31,True,31,0,0,0
3qr3/1Q2bk1r/1p2Rp2/2p3p1/2P5/P2P4/1P3PP1/4R1K1 b - - 0 31,False,31,2,2.25,2.175
3qr1k1/1Q2b2r/1p2Rp2/2p3p1/2P5/P2P4/1P3PP1/4R1K1 w - - 1 32,True,32,0,0,0
3qr1k1/1Q2b2r/1p2Rp2/2p3p1/2P5/P2P2P1/1P3P2/4R1K1 b - - 0 32,False,32,2,2.25,2.175
4r1k1/1Q2b2r/1p2Rp2/2p3p1/2P5/P2q2P1/1P3P2/4R1K1 w - - 0 33,True,33,0,0,0
4r1k1/4b2r/1pQ1Rp2/2p3p1/2P5/P2q2P1/1P3P2/4R1K1 b - - 1 33,False,33,2,2.25,2.175
4r1k1/4b2r/1pQ1Rpq1/2p3p1/2P5/P5P1/1P3P2/4R1K1 w - - 2 34,True,34,0,0,0
4r1k1/4b2r/1p2Rpq1/2pQ2p1/2P5/P5P1/1P3P2/4R1K1 b - - 3 34,False,34,2,2.25,2.175
4rk2/4b2r/1p2Rpq1/2pQ2p1/2P5/P5P1/1P3P2/4R1K1 w - - 4 35,True,35,0,0,0
4rk2/4b2r/1p2Rpq1/2pQ2p1/P1P5/6P1/1P3P2/4R1K1 b - - 0 35,False,35,2,2.25,2.175
4rk2/4bq1r/1p2Rp2/2pQ2p1/P1P5/6P1/1P3P2/4R1K1 w - - 1 36,True,36,0,0,0
4rk2/4bq1r/1p2Rp2/2p3p1/P1P5/5QP1/1P3P2/4R1K1 b - - 2 36,False,36,2,2.25,2.175
4rk2/4b2r/1p2Rpq1/2p3p1/P1P5/5QP1/1P3P2/4R1K1 w - - 3 37,True,37,0,0,0
4rk2/4b2r/1p2Rpq1/2p3p1/P1P3P1/5Q2/1P3P2/4R1K1 b - - 0 37,False,37,2,2.25,2.175
4rk2/4b2r/1p2Rp1q/2p3p1/P1P3P1/5Q2/1P3P2/4R1K1 w - - 1 38,True,38,0,0,0
4rk2/4b2r/1p2Rp1q/2p3p1/P1P3P1/1P3Q2/5P2/4R1K1 b - - 0 38,False,38,2,2.25,2.175
4rk2/4b2r/1p2Rp2/2p3p1/P1P3P1/1P3Q2/5P1q/4R1K1 w - - 1 39,True,39,0,0,0
4rk2/4b2r/1p2Rp2/2p3p1/P1P3P1/1P3Q2/5P1q/4RK2 b - - 2 39,False,39,2,2.25,2.175
4rk2/4b2r/1p2Rp2/2p3p1/P1P3P1/1P3Q2/5P2/4RK1q w - - 3 40,True,40,0,0,0
4rk2/4b2r/1p2Rp2/2p3p1/P1P3P1/1P6/5P2/4RK1Q b - - 0 40,False,40,2,2.25,2.175
4rk2/4b3/1p2Rp2/2p3p1/P1P3P1/1P6/5P2/4RK1r w - - 0 41,True,41,0,0,0
4rk2/4b3/1p2Rp2/2p3p1/P1P3P1/1P6/5PK1/4R2r b - - 1 41,False,41,2,2.25,2.175
4rk2/4b3/1p2Rp2/2p3p1/P1P3P1/1P6/5PK1/4r3 w - - 0 42,True,42,0,0,0
4rk2/4b3/1R3p2/2p3p1/P1P3P1/1P6/5PK1/4r3 b - - 0 42,False,42,2,2.25,2.175
3r1k2/4b3/1R3p2/2p3p1/P1P3P1/1P6/5PK1/4r3 w - - 1 43,True,43,0,0,0
3r1k2/4b3/1R3p2/2p3p1/PPP3P1/8/5PK1/4r3 b - - 0 43,False,43,2,2.25,2.175
3r1k2/4b3/1R3p2/2p3p1/PPP3P1/8/5PK1/r7 w - - 1 44,True,44,0,0,0
3r1k2/4b3/1R3p2/1Pp3p1/P1P3P1/8/5PK1/r7 b - - 0 44,False,44,2,2.25,2.175
3r1k2/4b3/1R3p2/1Pp3p1/r1P3P1/8/5PK1/8 w - - 0 45,True,45,0,0,0
3r1k2/4b3/1R3p2/1Pp3p1/r1P2PP1/8/6K1/8 b - - 0 45,False,45,2,2.25,2.175
3r1k2/4b3/1R3p2/1Pp5/r1P2pP1/8/6K1/8 w - - 0 46,True,46,0,0,0
3r1k2/4b3/1R3p2/1Pp5/r1P2pP1/7K/8/8 b - - 1 46,False,46,2,2.25,2.175
3r1k2/4b3/1R3p2/1Pp5/2r2pP1/7K/8/8 w - - 0 47,True,47,0,0,0
3r1k2/4b3/1R3p2/1Pp3P1/2r2p2/7K/8/8 b - - 0 47,False,47,2,2.25,2.175
3r1k2/4b3/1R6/1Pp3p1/2r2p2/7K/8/8 w - - 0 48,True,48,0,0,0
3r1k2/4b3/1R6/1Pp3p1/2r2p2/8/6K1/8 b - - 1 48,False,48,2,2.25,2.175
5k2/4b3/1R6/1Pp3p1/2r2p2/3r4/6K1/8 w - - 2 49,True,49,0,0,0
